feed,url,title,summary,published_at,fetched_at
yahoo-nba,https://sports.yahoo.com/articles/cavs-trade-grade-cleveland-finally-032442590.html,Cavs Trade Grade: Cleveland finally has their answer at small forward,Peyton Watson has the potential to make the Cavs title contenders.,2026-08-20T03:24:42+00:00,2026-08-20T03:58:32.570053+00:00
yahoo-nba,https://sports.yahoo.com/articles/peyton-watson-traded-cavaliers-4-013529936.html,"Peyton Watson traded to Cavaliers in deal that includes Nuggets, Clippers, Wizards",The Peyton Watson saga has officially come to an end with a multi-team trade.,2026-08-20T01:35:29+00:00,2026-08-20T03:58:32.570053+00:00
yahoo-nba,https://sports.yahoo.com/articles/cavs-sign-trade-peyton-watson-010735310.html,Cavs complete sign-and-trade for Peyton Watson,Cleveland will be sending out Max Strus and a 2031 first-round pick to complete the deal.,2026-08-20T01:07:35+00:00,2026-08-20T03:58:32.570053+00:00
yahoo-nba,https://sports.yahoo.com/articles/wizards-acquire-tre-mann-deal-005656123.html,Wizards acquire Tre Mann in deal that sends Cam Whitmore to Cavs,"The Washington Wizards are acquiring Tre Mann, a 2027 second-rounder from the Clippers and cash for Cam Whitmore, per ESPN’s Shams Charania. The Wizards also are sending Julian Reese to the Nuggets, who will waive Reese off his two-way deal, according to ESPN’s report. The Athletic’s Joshua Robbins reported the following regarding the 2027 second-round […]",2026-08-20T00:56:56+00:00,2026-08-20T03:58:32.570053+00:00
yahoo-nba,https://sports.yahoo.com/articles/utah-jazz-couldn-t-asked-002950063.html,The Utah Jazz couldn’t have asked for a better early schedule,This post better not blow up in my face.,2026-08-20T00:29:50+00:00,2026-08-20T03:58:32.570053+00:00
yahoo-nba,https://sports.yahoo.com/nba/breaking-news/article/cavaliers-acquire-peyton-watson-in-multi-team-deal-sign-him-to-4-year-88-million-contract-000221336.html,"Cavaliers acquire Peyton Watson in multi-team deal, sign him to 4-year, $88 million contract",The Nuggets tendered a $6.5 million qualifying offer to Watson earlier this offseason.,2026-08-20T00:02:21+00:00,2026-08-20T03:58:32.570053+00:00
__poll__,poll://2026-08-20/2026-08-20T03:58:32.570053+00:00,"poll ran: 1/3 feeds reachable, 22 item(s) appended",,2026-08-20,2026-08-20T03:58:32.570053+00:00
yahoo-nba,https://sports.yahoo.com/articles/peyton-watson-trade-grades-cavs-142006120.html,"Peyton Watson trade grades for Cavs, Nuggets, Clippers, and more in massive 5-team deal",Let’s grade the Peyton Watson trade for every side.,2026-08-20T14:20:06+00:00,2026-08-20T15:49:02.464728+00:00
yahoo-nba,https://sports.yahoo.com/nba/article/the-nbas-second-apron-claims-yet-another-victim-could-nuggets-cost-cutting-eventually-cost-them-nikola-jokic-134613809.html,The NBA&#39;s second apron claims yet another victim. Could Nuggets&#39; cost-cutting eventually cost them Nikola Jokić?,Denver&#39;s focus seemingly is on anything but building a contender around the game&#39;s greatest offensive force. What could go wrong?,2026-08-20T13:46:13+00:00,2026-08-20T15:49:02.464728+00:00
yahoo-nba,https://sports.yahoo.com/articles/bucks-draft-stash-finds-home-122809485.html,Bucks draft-and-stash finds new home,"Malique Lewis is heading back Down Under for a third season, but this time with a different team.",2026-08-20T12:28:09+00:00,2026-08-20T15:49:02.464728+00:00
yahoo-nba,https://sports.yahoo.com/articles/lakers-won-breakup-lebron-james-120000821.html,"The Lakers won the breakup with LeBron James, and they will be better than the Sixers",The Lakers have a chance to be a top-5 team even after losing LeBron James.,2026-08-20T12:00:00+00:00,2026-08-20T15:49:02.464728+00:00
yahoo-nba,https://sports.yahoo.com/articles/start-bucks-shooting-guard-120000757.html,Who should start for the Bucks at shooting guard?,#2 Escape from the Congested Backcourt. Choose from over four different endings starters!,2026-08-20T12:00:00+00:00,2026-08-20T15:49:02.464728+00:00
yahoo-nba,https://sports.yahoo.com/articles/5-reasons-suns-could-fall-120000151.html,5 reasons the Suns could fall short in 2026-2027,"Poor spacing, questionable roster balance and fewer easy wins could make repeating last season difficult.",2026-08-20T12:00:00+00:00,2026-08-20T15:49:02.464728+00:00
yahoo-nba,https://sports.yahoo.com/articles/2026-27-atlanta-hawks-schedule-110000293.html,2026-27 Atlanta Hawks schedule deep dive,The 2026-27 NBA schedule is now released! Let’s take a look at the Atlanta Hawks’ journey to come.,2026-08-20T11:00:00+00:00,2026-08-20T15:49:02.464728+00:00
yahoo-nba,https://sports.yahoo.com/articles/open-thread-greatness-tony-parker-110000067.html,Open Thread: The greatness of Tony Parker,Parker is the only player in NBA history to retire with a winning record against every team,2026-08-20T11:00:00+00:00,2026-08-20T15:49:02.464728+00:00
yahoo-nba,https://sports.yahoo.com/articles/statistical-doppelg-nger-machine-comps-110000990.html,The Statistical Doppelgänger Machine has the right comps for Kyshawn George,"Next stop in The Annual Statistical Doppelgänger Machine Tour: Switzerland. Well, kinda. No skiing or fancy-schmancy watches or neutrality — just a look at which players in NBA history had seasons that looked the most like what Kyshawn George did last season. For those who haven’t memorized the birthplaces and childhood homes of every Wizards […]",2026-08-20T11:00:00+00:00,2026-08-20T15:49:02.464728+00:00
yahoo-nba,https://sports.yahoo.com/articles/throwback-thursday-playoff-hero-calvin-110000329.html,Throwback Thursday – Playoff hero Calvin Booth – May 3rd 2001,"This day in Mavericks’ history, Calvin Booth’s layup sent the Mavericks to the second round",2026-08-20T11:00:00+00:00,2026-08-20T15:49:02.464728+00:00
yahoo-nba,https://sports.yahoo.com/articles/banner-years-1981-legend-arrives-100000478.html,"Banner Years: 1981, The Legend Arrives","It’s history month at CelticsBlog, celebrating all 18 banners that hang in the rafters of TD Garden. Today we cover the dawn of a new dynasty in Boston.",2026-08-20T10:00:00+00:00,2026-08-20T15:49:02.464728+00:00
yahoo-nba,https://sports.yahoo.com/articles/rockets-fans-expect-oscar-tshiebwe-093912684.html,What should Rockets fans expect from Oscar Tshiebwe?,The Rockets built on their rebounding philosophy by signing Oscar Tshiebwe,2026-08-20T09:39:12+00:00,2026-08-20T15:49:02.464728+00:00
yahoo-nba,https://sports.yahoo.com/articles/nba-offseason-rumors-utah-trade-051900872.html,NBA Offseason Rumors: Utah’s trade priority revealed,The Utah Jazz have a trade to make this season,2026-08-20T05:19:00+00:00,2026-08-20T15:49:02.464728+00:00
yahoo-nba,https://sports.yahoo.com/articles/report-cavs-acquiring-peyton-watson-035715741.html,Report: Cavs acquiring Peyton Watson and trading Max Strus to Clippers in 4-team deal,Peyton Watson is heading from Denver to Cleveland as part of a four-team trade that will also have the Cavaliers sending Max Strus to the Los Angeles Clippers.,2026-08-20T03:57:15+00:00,2026-08-20T15:49:02.464728+00:00
yahoo-nba,https://sports.yahoo.com/articles/jonathan-kuminga-joining-lakers-gains-013610483.html,Jonathan Kuminga joining Lakers gains traction after Cavaliers land Peyton Watson in 3-team trade,"On Wednesday, the Cavaliers seemingly took themselves out of contention by instead acquiring Peyton Watson.",2026-08-20T01:36:10+00:00,2026-08-20T15:49:02.464728+00:00
yahoo-nba,https://sports.yahoo.com/articles/clippers-pick-sharpshooter-max-strus-002939138.html,Clippers pick up sharpshooter Max Strus in three-team Peyton Watson trade,The Los Angeles Clippers are adding a new face to a roster still stuck in NBA limbo — and Charles Barkley will presumably approve of the aesthetics. The Clippers acquired...,2026-08-20T00:29:39+00:00,2026-08-20T15:49:02.464728+00:00
yahoo-nba,https://sports.yahoo.com/nba/breaking-news/article/cavaliers-acquire-peyton-watson-in-multiteam-deal-sign-him-to-4-year-88-million-contract-000221336.html,"Cavaliers acquire Peyton Watson in multiteam deal, sign him to 4-year, $88 million contract",The Nuggets tendered a $6.5 million qualifying offer to Watson earlier this offseason.,2026-08-20T00:02:21+00:00,2026-08-20T15:49:02.464728+00:00
__poll__,poll://2026-08-20/2026-08-20T15:49:02.464728+00:00,"poll ran: 1/3 feeds reachable, 17 item(s) appended",,2026-08-20,2026-08-20T15:49:02.464728+00:00
