feed,url,title,summary,published_at,fetched_at
yahoo-nba,https://sports.yahoo.com/videos/azura-stevens-top-points-vs-014504944.html,,,2026-08-22T03:55:12+00:00,2026-08-22T03:55:38.299619+00:00
yahoo-nba,https://sports.yahoo.com/articles/vin-baker-join-giannis-miami-005246738.html,Vin Baker to join Giannis in Miami,One of Antetokounmpo’s favourite coaches is heading to South Beach with him.,2026-08-22T00:52:46+00:00,2026-08-22T03:55:38.299619+00:00
__poll__,poll://2026-08-22/2026-08-22T03:55:38.299619+00:00,"poll ran: 1/3 feeds reachable, 33 item(s) appended",,2026-08-22,2026-08-22T03:55:38.299619+00:00
yahoo-nba,https://sports.yahoo.com/articles/raptors-must-ready-kawhi-trade-130100182.html,Raptors must be ready to go all-in if Kawhi trade goes through,Trading for Leonard means nothing if management is afraid to chase a title.,2026-08-22T13:01:00+00:00,2026-08-22T15:34:47.642810+00:00
yahoo-nba,https://sports.yahoo.com/articles/why-mavericks-couldn-t-more-120300958.html,Why the Mavericks couldn’t get more than the smallest slice of salary cap relief for Klay Thompson,Getting nothing of value in exchange for Thompson is one of the remnants of Nico Harrison’s “vision.”,2026-08-22T12:03:00+00:00,2026-08-22T15:34:47.642810+00:00
yahoo-nba,https://sports.yahoo.com/articles/fan-post-welcome-dope-show-120000906.html,Fan post: Welcome to the DOPE Show,A true quantitative analysis of Jon Horst’s (and others’) drafting record.,2026-08-22T12:00:00+00:00,2026-08-22T15:34:47.642810+00:00
yahoo-nba,https://sports.yahoo.com/articles/inside-suns-dillon-brooks-khaman-120000065.html,"Inside the Suns: Dillon Brooks, Khaman Maluach, and who to watch in the preseason",Your weekly Inside the Suns analysis straight from the BSotS community who live and breathe the team.,2026-08-22T12:00:00+00:00,2026-08-22T15:34:47.642810+00:00
yahoo-nba,https://sports.yahoo.com/articles/jaylen-brown-thrived-undisputed-alpha-110000044.html,"Jaylen Brown thrived as the undisputed alpha. Now, it’s Jayson Tatum’s turn",It will be fascinating to watch how Tatum’s season in this role compares to Brown’s last year.,2026-08-22T11:00:00+00:00,2026-08-22T15:34:47.642810+00:00
yahoo-nba,https://sports.yahoo.com/articles/csr-weekend-warriors-8-21-100000842.html,CSR Weekend Warriors: 8/21-8/23,"Here&#39;s a fresh weekend open thread, just for you.",2026-08-22T10:00:00+00:00,2026-08-22T15:34:47.642810+00:00
yahoo-nba,https://sports.yahoo.com/articles/bronny-james-breaks-silence-lebron-025522173.html,Bronny James breaks his silence on LeBron James’ departure from Lakers,"Bronny James has finally broken his silence on his father, LeBron James&#39; departure from the Los Angeles Lakers.",2026-08-22T02:55:22+00:00,2026-08-22T15:34:47.642810+00:00
yahoo-nba,https://sports.yahoo.com/articles/former-usc-star-compton-native-023840847.html,"Former USC star, Compton native signs with Denver Nuggets",Former USC star Demar DeRozan is set to sign with the Denver Nuggets.Former Compton native and USC Trojans basketball star DeMar DeRozan is set to start his next journey. A...,2026-08-22T02:38:40+00:00,2026-08-22T15:34:47.642810+00:00
yahoo-nba,https://sports.yahoo.com/articles/pundits-sorta-nets-future-wonder-022406510.html,"Pundits (sorta) like Nets future, but wonder how long ‘trajectory’",The pundits have spoken. Or at least two of them and they like Nets future but how far away is it?,2026-08-22T02:24:06+00:00,2026-08-22T15:34:47.642810+00:00
yahoo-nba,https://sports.yahoo.com/articles/klay-thompson-signing-heat-means-000423442.html,What Klay Thompson signing with Heat means for Lakers,"Klay Thompson, who had been tied to the Lakers this summer, reached a buyout agreement with the Mavericks on Friday and plans to sign a two-year, $13 million deal with the...",2026-08-22T00:04:23+00:00,2026-08-22T15:34:47.642810+00:00
__poll__,poll://2026-08-22/2026-08-22T15:34:47.642810+00:00,"poll ran: 1/3 feeds reachable, 10 item(s) appended",,2026-08-22,2026-08-22T15:34:47.642810+00:00
