feed,url,title,summary,published_at,fetched_at
yahoo-nba,https://sports.yahoo.com/articles/david-mirkovic-injury-illinois-star-005657378.html,"David Mirkovic injury update: Illinois star undergoes foot surgery, return undetermined","Illinois star David Mirkovic underwent surgery after suffering a foot injury in practice on July 31, the program announced Aug. 4.",2026-08-05T00:56:57+00:00,2026-08-05T04:00:01.700746+00:00
yahoo-nba,https://sports.yahoo.com/articles/analysis-why-sale-now-no-003026286.html,ANALYSIS: Why a sale now would make no sense for Tsais,Don’t look for a fire sale at Flatbush and Atlantic.,2026-08-05T00:30:26+00:00,2026-08-05T04:00:01.700746+00:00
yahoo-nba,https://sports.yahoo.com/video/trey-murphy-nbpa-gym-one-172653404.html,,,2026-08-05T03:56:25+00:00,2026-08-05T04:00:01.700746+00:00
yahoo-nba,https://sports.yahoo.com/videos/jared-verse-explains-hes-learned-164627643.html,,,2026-08-05T03:56:25+00:00,2026-08-05T04:00:01.700746+00:00
__poll__,poll://2026-08-05/2026-08-05T04:00:01.700746+00:00,"poll ran: 2/3 feeds reachable, 41 item(s) appended",,2026-08-05,2026-08-05T04:00:01.700746+00:00
yahoo-nba,https://sports.yahoo.com/articles/nba-europe-uk-another-level-050708376.html,NBA Europe will take UK to another level - Anunoby,"The planned launch of a bespoke European NBA league has the potential to take basketball in the United Kingdom to the &quot;next level&quot;, says the New York Knicks&#39; OG Anunoby.",2026-08-05T05:07:08+00:00,2026-08-05T05:54:36.807545+00:00
__poll__,poll://2026-08-05/2026-08-05T05:54:36.807545+00:00,"poll ran: 1/3 feeds reachable, 1 item(s) appended",,2026-08-05,2026-08-05T05:54:36.807545+00:00
__poll__,poll://2026-08-05/2026-08-05T06:15:53.769187+00:00,"poll ran: 1/3 feeds reachable, 0 item(s) appended",,2026-08-05,2026-08-05T06:15:53.769187+00:00
__poll__,poll://2026-08-05/2026-08-05T06:15:42.502131+00:00,"poll ran: 2/3 feeds reachable, 0 item(s) appended",,2026-08-05,2026-08-05T06:15:42.502131+00:00
yahoo-nba,https://sports.yahoo.com/articles/lebron-james-gives-glimpse-76ers-021001994.html,LeBron James gives glimpse of 76ers future with Tyrese Maxey workout,"While the entire basketball world was waiting for LeBron James to announce where he’d be signing in free agency, James seemed to be doing anything but playing basketball. The NBA...",2026-08-05T02:10:01+00:00,2026-08-05T06:20:06.051463+00:00
__poll__,poll://2026-08-05/2026-08-05T06:20:06.051463+00:00,"poll ran: 2/3 feeds reachable, 1 item(s) appended",,2026-08-05,2026-08-05T06:20:06.051463+00:00
espn-nba,https://www.espn.com/nba/story/_/id/49523916/darius-acuff-jr-sacramento-kings-future-manage-present-lavine-sabonis,"Inside Sacramento's balancing act with Acuff, Sabonis and LaVine","The Kings drafted Darius Acuff Jr., but accelerating his growth while sorting out two expensive veterans will define their rebuild.",2026-08-05T14:50:06+00:00,2026-08-05T16:00:02.567461+00:00
espn-nba,https://www.espn.com/nba/story/_/id/49531647/luka-doncic-ex-fiancee-withdraws-child-support-petition,Doncic's ex-fiancée pulls child support petition,Luka Doncic's ex-fiancée Anamaria Goltes is withdrawing her petition seeking child support and attorney fees from the Lakers star.,2026-08-05T13:42:25+00:00,2026-08-05T16:00:02.567461+00:00
espn-nba,https://www.espn.com/nba/story/_/id/49526057/sources-knicks-executive-rosas-leaving-team-four-years,Sources: Knicks executive Rosas leaving team,"Knicks senior vice president of basketball operations Gersson Rosas is leaving the organization after four seasons, league sources confirmed to ESPN.",2026-08-05T13:42:25+00:00,2026-08-05T16:00:02.567461+00:00
espn-nba,https://www.espn.com/nba/story/_/id/49528863/nbpa-opens-one-stop-shop-performance-center-los-angeles,NBPA opens 'one-stop shop' workout center in L.A.,"The National Basketball Players Association opened the PLYRS UNTD Performance Center in Los Angeles this week, offering a ""one-stop shop"" for league players to scrimmage, workout and recover.",2026-08-05T13:42:25+00:00,2026-08-05T16:00:02.567461+00:00
espn-nba,https://www.espn.com/nba/story/_/id/49521358/chris-bosh-cautions-wemby-blood-clots-take-your-medicine,Bosh issues warning to Wemby on blood clots,Retired Heat superstar Chris Bosh offered some advice and issued a warning to Spurs star Victor Wembanyama about his blood clot diagnosis and maintaining his health during his career.,2026-08-05T13:42:25+00:00,2026-08-05T16:00:02.567461+00:00
espn-nba,https://www.espn.com/nba/story/_/id/49514965/sources-mavs-extend-naji-marshall-3-year-522m-deal,"Sources: Mavs' Marshall re-ups for 3 years, $52M","Mavericks forward Naji Marshall signed a three-year, $52.2 million extension that will take him through the 2029-30 season, sources told ESPN.",2026-08-05T13:42:25+00:00,2026-08-05T16:00:02.567461+00:00
espn-nba,https://www.espn.com/nba/story/_/id/49521766/victor-wembanyama-host-some-spurs-teammates-workouts-france,Wembanyama to host Spurs for workouts in France,"Victor Wembanyama will host ""eight to 10"" teammates in France this week for workouts as the San Antonio Spurs look to rebound from their loss to the New York Knicks in the NBA Finals.",2026-08-05T13:42:25+00:00,2026-08-05T16:00:02.567461+00:00
espn-nba,https://www.espn.com/nba/story/_/id/49514411/donovan-mitchell-cleveland-cavaliers-coco-jones-wedding,💍 Donovan Mitchell and Coco Jones tie knot,"Mitchell and Jones shared their first dance to Musiq Soulchild's 2000 hit song ""Love,"" as seen in a video posted by agent Troy Payne on Instagram.",2026-08-05T13:42:25+00:00,2026-08-05T16:00:02.567461+00:00
espn-nba,https://www.espn.com/nba/story/_/id/49522331/nba-free-agency-2027-preview-bobby-marks-stars-teams-salary-cap-extension-decisions,Bobby Marks' Way-Too-Early NBA offseason preview: 10 questions for summer '27,Golden State's franchise-altering 2027 offseason is just one of the storylines our resident GM is watching closely.,2026-08-05T14:49:35+00:00,2026-08-05T16:00:02.567461+00:00
espn-nba,https://www.espn.com/nba/story/_/id/49490878/nba-free-agency-2026-bobby-marks-wemby-lebron-deals-giannis-trade-10-offseason-trends,Free agency fact vs. fiction: Bobby Marks examines 10 offseason trends,NBA front office insider Bobby Marks answers the biggest questions as the dust settles on 2026 free agency.,2026-08-05T14:49:35+00:00,2026-08-05T16:00:02.567461+00:00
yahoo-nba,https://sports.yahoo.com/articles/lebron-james-chasing-ring-time-145921909.html,Is LeBron James chasing a ring? An all-time NBA great pushes back,"After LeBron James signed with the Philadelphia 76ers, some fans derided him for ring chasing, or joining a stacked team in pursuit of a title.",2026-08-05T14:59:21+00:00,2026-08-05T16:00:02.567461+00:00
yahoo-nba,https://sports.yahoo.com/articles/why-most-important-season-miles-134500379.html,Why this is the most important season of Miles McBride’s Knicks career,The 2026-27 NBA Season is a major prove-it year for Miles McBride. The Knicks face a decision about offering the guard an extension or possibly trading him rather than losing him in free agency after the season.,2026-08-05T13:45:00+00:00,2026-08-05T16:00:02.567461+00:00
yahoo-nba,https://sports.yahoo.com/articles/2025-26-spurs-player-reviews-133000823.html,2025-26 Spurs Player Reviews: Keldon Johnson,KJ’s unselfishness was finally rewarded as he was named Sixth Man of the Year.,2026-08-05T13:30:00+00:00,2026-08-05T16:00:02.567461+00:00
yahoo-nba,https://sports.yahoo.com/articles/mike-gansey-stops-phillies-broadcast-132526254.html,Mike Gansey stops by Phillies broadcast: ‘We don’t get LeBron without Jaylen [Brown]’ and more,Sixers president of basketball operations Mike Gansey stopped by the Phillies game on Tuesday to throw out the first pitch.,2026-08-05T13:25:26+00:00,2026-08-05T16:00:02.567461+00:00
yahoo-nba,https://sports.yahoo.com/articles/look-minnesota-gym-july-130000104.html,Look Who’s in Minnesota’s Gym in July,"For most of last month, being a Timberwolves fan meant refreshing your browser and waiting for a grown man in Los Angeles to decide whether Minneapolis was worth his last two winters. We talked ourselves, out loud and in public, into the idea that a four-time MVP was going to pick the coldest market in […]",2026-08-05T13:00:00+00:00,2026-08-05T16:00:02.567461+00:00
yahoo-nba,https://sports.yahoo.com/articles/date-knicks-history-knicks-acquire-110044345.html,On this date in Knicks history: Knicks acquire Jamal Crawford,A good player from the bad days.,2026-08-05T11:00:44+00:00,2026-08-05T16:00:02.567461+00:00
yahoo-nba,https://sports.yahoo.com/articles/open-thread-r-c-buford-110000230.html,Open Thread: R. C. Buford reaffirms Spurs commitment to Project Marvel,A letter addressing the San Antonio mayor’s renewed pushback on the funding of the new arena,2026-08-05T11:00:00+00:00,2026-08-05T16:00:02.567461+00:00
yahoo-nba,https://sports.yahoo.com/articles/vote-consider-jabari-smith-jr-103253282.html,VOTE: Do you consider Jabari Smith Jr. a Rockets draft bust?,Smith was supposed to be the best player in the 2022 NBA Draft. He hasn’t been. Does that make him a bust?,2026-08-05T10:32:53+00:00,2026-08-05T16:00:02.567461+00:00
yahoo-nba,https://sports.yahoo.com/articles/won-nba-offseason-grading-30-100817737.html,"Who won the NBA offseason? Grading all 30 teams for signings, deals and draft","The biggest moves of the NBA offseason, by and large, have been completed, so now it&#39;s time to issue our grades.",2026-08-05T10:08:17+00:00,2026-08-05T16:00:02.567461+00:00
yahoo-nba,https://sports.yahoo.com/articles/banner-years-1960-celtics-vs-100000460.html,"Banner Years: 1960, it’s Celtics vs. Hawks again, plus Wilt arrives","It’s History Month at CelticsBlog, celebrating all 18 banners that hang in TD Garden. Today we look back at facing a familiar Finals foe and also consider the arrival of a new force in Philly",2026-08-05T10:00:00+00:00,2026-08-05T16:00:02.567461+00:00
yahoo-nba,https://sports.yahoo.com/articles/cleveland-sirens-want-hear-call-093000384.html,The Cleveland Sirens want you to ‘Hear the Call’ as they prepare to join the WNBA in 2028,"The next WNBA expansion team has unveiled their name, the Cleveland Sirens are here.",2026-08-05T09:30:00+00:00,2026-08-05T16:00:02.567461+00:00
yahoo-nba,https://sports.yahoo.com/articles/aba-changed-basketball-forever-dr-090014115.html,"How the ABA changed basketball forever: Dr J, George Gervin and the league that dared to be different","Fifty summers after the ABA-NBA merger, George Gervin, Ralph Simpson and others reflect on the league whose swagger and innovations changed basketball forever",2026-08-05T09:00:14+00:00,2026-08-05T16:00:02.567461+00:00
yahoo-nba,https://sports.yahoo.com/articles/tyler-nickel-situation-emerges-knicks-075708417.html,Tyler Nickel situation emerges as Knicks shape 2026-27 roster,"Right when it looked like New York had found a sharpshooter, the Knicks might lose him for a season.",2026-08-05T07:57:08+00:00,2026-08-05T16:00:02.567461+00:00
yahoo-nba,https://sports.yahoo.com/articles/ex-bucks-homes-064952185.html,Ex-Bucks find new homes,Two of your 2025-26 Milwaukee Bucks have found new homes—and both are travelling internationally to do so.,2026-08-05T06:49:52+00:00,2026-08-05T16:00:02.567461+00:00
__poll__,poll://2026-08-05/2026-08-05T16:00:02.567461+00:00,"poll ran: 2/3 feeds reachable, 24 item(s) appended",,2026-08-05,2026-08-05T16:00:02.567461+00:00
yahoo-nba,https://sports.yahoo.com/articles/nbpa-looks-future-starting-training-161942606.html,"NBPA looks to future, starting with new training facility in Los Angeles",Part of that future has the union&#39;s eyes focused on the next CBA negotiations.,2026-08-05T16:19:42+00:00,2026-08-05T16:53:03.457634+00:00
__poll__,poll://2026-08-05/2026-08-05T16:53:03.457634+00:00,"poll ran: 1/3 feeds reachable, 1 item(s) appended",,2026-08-05,2026-08-05T16:53:03.457634+00:00
