feed,url,title,summary,published_at,fetched_at
yahoo-nba,https://sports.yahoo.com/articles/two-ex-warriors-employees-sue-035646159.html,"Two ex-Warriors employees sue team for discrimination, harassment",Two former Golden State Warriors employees are suing the organization. The team has denied all allegations. Here&#39;s what to know.,2026-09-02T03:56:46+00:00,2026-09-02T07:54:25.329260+00:00
yahoo-nba,https://sports.yahoo.com/articles/warriors-accused-gender-race-discrimination-023435678.html,Warriors accused of gender and race discrimination in troubling workplace lawsuit,"The Warriors are facing a legal fight just weeks before training camp, with two former employees accusing the organization of discrimination, retaliation and fostering a hostile workplace.",2026-09-02T02:34:35+00:00,2026-09-02T07:54:25.329260+00:00
yahoo-nba,https://sports.yahoo.com/articles/welcome-preview-month-celticsblog-011454250.html,Welcome to Preview Month on CelticsBlog,History Month is in the past; Welcome to Preview Month!,2026-09-02T01:14:54+00:00,2026-09-02T07:54:25.329260+00:00
yahoo-nba,https://sports.yahoo.com/articles/celtics-reacts-survey-store-mazzulla-011121762.html,Celtics Reacts Survey: what’s in store for Mazzulla’s Year 5?,It’s Mazzullaball’s fifth year anniversary.,2026-09-02T01:11:21+00:00,2026-09-02T07:54:25.329260+00:00
__poll__,poll://2026-09-02/2026-09-02T07:54:25.329260+00:00,"poll ran: 1/3 feeds reachable, 22 item(s) appended",,2026-09-02,2026-09-02T07:54:25.329260+00:00
yahoo-nba,https://sports.yahoo.com/articles/cavs-sign-former-second-round-171009046.html,Cavs sign former second-round pick,Cleveland adds their 14th man to the roster.,2026-09-02T17:10:09+00:00,2026-09-02T18:42:29.101809+00:00
yahoo-nba,https://sports.yahoo.com/articles/nba-offseason-news-trade-free-164807511.html,"NBA Offseason News/Trade/Free Agent Rumors 2026: Curry has extension options, Sabonis available","It&#39;s the slowest part of the offseason for NBA news, but there still are things of note.",2026-09-02T16:48:07+00:00,2026-09-02T18:42:29.101809+00:00
yahoo-nba,https://sports.yahoo.com/articles/noah-clowney-comes-close-nba-160316490.html,Noah Clowney comes close to NBA ID Award,"Noah Clowney was recognized, but not awarded by the league for this rejection last year",2026-09-02T16:03:16+00:00,2026-09-02T18:42:29.101809+00:00
yahoo-nba,https://sports.yahoo.com/articles/warriors-fan-survey-much-longer-155621513.html,Warriors fan survey: How much longer will Steph Curry play?,How many seasons are left in the tank?,2026-09-02T15:56:21+00:00,2026-09-02T18:42:29.101809+00:00
yahoo-nba,https://sports.yahoo.com/articles/schedule-preview-part-iii-return-120000723.html,"Schedule Preview, Part III: The return",Jaylen Brown will play his first game as an opposing player in Boston during a busy January-March stretch.,2026-09-02T12:00:00+00:00,2026-09-02T18:42:29.101809+00:00
yahoo-nba,https://tech.yahoo.com/gaming/articles/nba-2k27-review-learning-game-120000913.html,NBA 2K27 review: Re-learning the game,NBA 2K27 is an improvement in many ways.,2026-09-02T12:00:00+00:00,2026-09-02T18:42:29.101809+00:00
yahoo-nba,https://sports.yahoo.com/articles/open-thread-harrison-barnes-just-110000312.html,Open Thread: Harrison Barnes just bought himself a bank,"The Ames, Iowa native invested miles from where he grew up",2026-09-02T11:00:00+00:00,2026-09-02T18:42:29.101809+00:00
yahoo-nba,https://sports.yahoo.com/articles/warriors-reportedly-letting-steph-curry-103136557.html,Warriors reportedly letting Steph Curry decide contract extension structure,The Golden State Warriors reportedly are letting Steph Curry decide what he wants his next contract extension to look like.,2026-09-02T10:31:36+00:00,2026-09-02T18:42:29.101809+00:00
yahoo-nba,https://sports.yahoo.com/articles/boston-non-tatum-lineups-look-100000107.html,What will Boston’s non-Tatum lineups look like?,The Celtics have tons of options for the moments when Jayson Tatum steps off the floor.,2026-09-02T10:00:00+00:00,2026-09-02T18:42:29.101809+00:00
yahoo-nba,https://sports.yahoo.com/articles/warriors-targeted-former-defensive-player-093505254.html,Warriors targeted former Defensive Player of the Year at trade deadline,"The Warriors reportedly “explored” a Jaren Jackson, Jr. trade, and that’s what passes for NBA news on September 2",2026-09-02T09:35:05+00:00,2026-09-02T18:42:29.101809+00:00
__poll__,poll://2026-09-02/2026-09-02T18:42:29.101809+00:00,"poll ran: 1/3 feeds reachable, 10 item(s) appended",,2026-09-02,2026-09-02T18:42:29.101809+00:00
